6217|4|(第42周) 10月17日-10月20日|$ 185447|$ 2522796|2014-03-13 10:59:22.304379|2014-03-13 10:59:22.304379|香港票房|2013年|576|m1905
6218|5|(第42周) 10月17日-10月20日|$ 134598|$ 134598|2014-03-13 10:59:22.412627|2014-03-13 10:59:22.412627|香港票房|2013年|1279|m1905
6219|6|(第42周) 10月17日-10月20日|$ 94553|$ 757175|2014-03-13 10:59:22.497225|2014-03-13 10:59:22.497225|香港票房|2013年|1269|m1905
6220|7|(第42周) 10月17日-10月20日|$ 74953|$ 74953|2014-03-13 10:59:22.680103|2014-03-13 10:59:22.680103|香港票房|2013年|1280|m1905
6221|8|(第42周) 10月17日-10月20日|$ 71012|$ 71012|2014-03-13 10:59:22.811276|2014-03-13 10:59:22.811276|香港票房|2013年|1281|m1905
6222|9|(第42周) 10月17日-10月20日|$ 59663|$ 295271|2014-03-13 10:59:22.944805|2014-03-13 10:59:22.944805|香港票房|2013年|1274|m1905
6223|10|(第42周) 10月17日-10月20日|$ 37261|$ 37261|2014-03-13 10:59:23.140717|2014-03-13 10:59:23.140717|香港票房|2013年|1282|m1905
6224|11|(第42周) 10月17日-10月20日|$ 11534|$ 2333118|2014-03-13 10:59:23.264477|2014-03-13 10:59:23.264477|香港票房|2013年|550|m1905
6225|12|(第42周) 10月17日-10月20日|$ 11372|$ 36843|2014-03-13 10:59:23.339349|2014-03-13 10:59:23.339349|香港票房|2013年|1277|m1905
6226|13|(第42周) 10月17日-10月20日|$ 10551|$ 149128|2014-03-13 10:59:23.466547|2014-03-13 10:59:23.466547|香港票房|2013年|566|m1905
6227|14|(第42周) 10月17日-10月20日|$ 10046|$ 44420|2014-03-13 10:59:23.548661|2014-03-13 10:59:23.548661|香港票房|2013年|1275|m1905
6228|15|(第42周) 10月17日-10月20日|$ 8923|$ 257650|2014-03-13 10:59:23.676328|2014-03-13 10:59:23.676328|香港票房|2013年|1243|m1905
6229|16|(第42周) 10月17日-10月20日|$ 8540|$ 830023|2014-03-13 10:59:23.753230|2014-03-13 10:59:23.753230|香港票房|2013年|1266|m1905
6230|17|(第42周) 10月17日-10月20日|$ 7424|$ 233498|2014-03-13 10:59:23.834660|2014-03-13 10:59:23.834660|香港票房|2013年|1268|m1905
6231|18|(第42周) 10月17日-10月20日|$ 4388|$ 592707|2014-03-13 10:59:23.938361|2014-03-13 10:59:23.938361|香港票房|2013年|1261|m1905
6232|19|(第42周) 10月17日-10月20日|$ 3592|$ 28759|2014-03-13 10:59:24.024513|2014-03-13 10:59:24.024513|香港票房|2013年|1276|m1905
6233|20|(第42周) 10月17日-10月20日|$ 3336|$ 1112105|2014-03-13 10:59:24.143849|2014-03-13 10:59:24.143849|香港票房|2013年|556|m1905
6234|21|(第42周) 10月17日-10月20日|$ 2482|$ 24041|2014-03-13 10:59:24.368520|2014-03-13 10:59:24.368520|香港票房|2013年|1272|m1905
6235|22|(第42周) 10月17日-10月20日|$ 1888|$ 66117|2014-03-13 10:59:24.484886|2014-03-13 10:59:24.484886|香港票房|2013年|1271|m1905
6236|23|(第42周) 10月17日-10月20日|$ 1649|$ 1754380|2014-03-13 10:59:24.611140|2014-03-13 10:59:24.611140|香港票房|2013年|669|m1905
6237|24|(第42周) 10月17日-10月20日|$ 1432|$ 338684|2014-03-13 10:59:24.706346|2014-03-13 10:59:24.706346|香港票房|2013年|1251|m1905
6238|25|(第42周) 10月17日-10月20日|$ 1354|$ 26149|2014-03-13 10:59:24.827423|2014-03-13 10:59:24.827423|香港票房|2013年|535|m1905
6239|26|(第42周) 10月17日-10月20日|$ 1333|$ 9977157|2014-03-13 10:59:24.977813|2014-03-13 10:59:24.977813|香港票房|2013年|547|m1905
6240|27|(第42周) 10月17日-10月20日|$ 1009|$ 5754778|2014-03-13 10:59:25.119438|2014-03-13 10:59:25.119438|香港票房|2013年|541|m1905
6241|28|(第42周) 10月17日-10月20日|$ 843|$ 278862|2014-03-13 10:59:25.207810|2014-03-13 10:59:25.207810|香港票房|2013年|572|m1905
6242|29|(第42周) 10月17日-10月20日|$ 416|$ 1490|2014-03-13 10:59:25.260420|2014-03-13 10:59:25.260420|香港票房|2013年|1273|m1905
6243|30|(第42周) 10月17日-10月20日|$ 188|$ 4882|2014-03-13 10:59:26.043333|2014-03-13 10:59:26.043333|香港票房|2013年|564|m1905
6244|1|(第43周) 10月24日-10月27日|$ 581658|$ 797718|2014-03-13 10:59:26.642729|2014-03-13 10:59:26.642729|香港票房|2013年|1283|m1905
6245|2|(第43周) 10月24日-10月27日|$ 554007|$ 596534|2014-03-13 10:59:26.778949|2014-03-13 10:59:26.778949|香港票房|2013年|1284|m1905
6246|3|(第43周) 10月24日-10月27日|$ 254365|$ 874641|2014-03-13 10:59:26.910254|2014-03-13 10:59:26.910254|香港票房|2013年|583|m1905
6247|4|(第43周) 10月24日-10月27日|$ 58890|$ 314112|2014-03-13 10:59:26.973929|2014-03-13 10:59:26.973929|香港票房|2013年|1278|m1905
6248|5|(第43周) 10月24日-10月27日|$ 56283|$ 848526|2014-03-13 10:59:27.059214|2014-03-13 10:59:27.059214|香港票房|2013年|1269|m1905
6249|6|(第43周) 10月24日-10月27日|$ 53544|$ 53544|2014-03-13 10:59:27.178090|2014-03-13 10:59:27.178090|香港票房|2013年|1285|m1905
6250|7|(第43周) 10月24日-10月27日|$ 46019|$ 145268|2014-03-13 10:59:27.282901|2014-03-13 10:59:27.282901|香港票房|2013年|1281|m1905
6251|8|(第43周) 10月24日-10月27日|$ 32848|$ 2609916|2014-03-13 10:59:27.404775|2014-03-13 10:59:27.404775|香港票房|2013年|576|m1905
6252|9|(第43周) 10月24日-10月27日|$ 30354|$ 211129|2014-03-13 10:59:27.488817|2014-03-13 10:59:27.488817|香港票房|2013年|1279|m1905
6253|10|(第43周) 10月24日-10月27日|$ 26540|$ 26540|2014-03-13 10:59:27.963842|2014-03-13 10:59:27.963842|香港票房|2013年|1286|m1905
6254|11|(第43周) 10月24日-10月27日|$ 26415|$ 344575|2014-03-13 10:59:28.114561|2014-03-13 10:59:28.114561|香港票房|2013年|1274|m1905
6255|12|(第43周) 10月24日-10月27日|$ 16065|$ 113306|2014-03-13 10:59:28.292967|2014-03-13 10:59:28.292967|香港票房|2013年|1280|m1905
6256|13|(第43周) 10月24日-10月27日|$ 8119|$ 269430|2014-03-13 10:59:28.409376|2014-03-13 10:59:28.409376|香港票房|2013年|1243|m1905
6257|14|(第43周) 10月24日-10月27日|$ 7403|$ 161109|2014-03-13 10:59:28.490027|2014-03-13 10:59:28.490027|香港票房|2013年|566|m1905
6258|15|(第43周) 10月24日-10月27日|$ 6687|$ 6687|2014-03-13 10:59:28.597936|2014-03-13 10:59:28.597936|香港票房|2013年|1287|m1905
6259|16|(第43周) 10月24日-10月27日|$ 4603|$ 240808|2014-03-13 10:59:28.681420|2014-03-13 10:59:28.681420|香港票房|2013年|1268|m1905
6260|17|(第43周) 10月24日-10月27日|$ 4052|$ 45438|2014-03-13 10:59:28.755471|2014-03-13 10:59:28.755471|香港票房|2013年|1277|m1905
6261|18|(第43周) 10月24日-10月27日|$ 3698|$ 52155|2014-03-13 10:59:28.833777|2014-03-13 10:59:28.833777|香港票房|2013年|1275|m1905
6262|19|(第43周) 10月24日-10月27日|$ 2567|$ 2567|2014-03-13 10:59:29.141505|2014-03-13 10:59:29.141505|香港票房|2013年|1288|m1905
6263|20|(第43周) 10月24日-10月27日|$ 1978|$ 32856|2014-03-13 10:59:29.283365|2014-03-13 10:59:29.283365|香港票房|2013年|1276|m1905
6264|21|(第43周) 10月24日-10月27日|$ 1467|$ 595252|2014-03-13 10:59:29.862895|2014-03-13 10:59:29.862895|香港票房|2013年|1261|m1905
6265|23|(第43周) 10月24日-10月27日|$ 1283|$ 26300|2014-03-13 10:59:30.102464|2014-03-13 10:59:30.102464|香港票房|2013年|1272|m1905
6266|24|(第43周) 10月24日-10月27日|$ 1252|$ 50121|2014-03-13 10:59:30.219747|2014-03-13 10:59:30.219747|香港票房|2013年|1282|m1905
6267|25|(第43周) 10月24日-10月27日|$ 925|$ 2336402|2014-03-13 10:59:30.350404|2014-03-13 10:59:30.350404|香港票房|2013年|550|m1905
6268|26|(第43周) 10月24日-10月27日|$ 857|$ 340248|2014-03-13 10:59:30.638330|2014-03-13 10:59:30.638330|香港票房|2013年|1251|m1905
6269|27|(第43周) 10月24日-10月27日|$ 801|$ 9977958|2014-03-13 10:59:30.777766|2014-03-13 10:59:30.777766|香港票房|2013年|547|m1905
6270|28|(第43周) 10月24日-10月27日|$ 488|$ 1756013|2014-03-13 10:59:30.836142|2014-03-13 10:59:30.836142|香港票房|2013年|669|m1905
6271|29|(第43周) 10月24日-10月27日|$ 350|$ 67178|2014-03-13 10:59:30.975568|2014-03-13 10:59:30.975568|香港票房|2013年|1271|m1905
6272|30|(第43周) 10月24日-10月27日|$ 279|$ 279301|2014-03-13 10:59:31.057657|2014-03-13 10:59:31.057657|香港票房|2013年|572|m1905
6273|31|(第43周) 10月24日-10月27日|$ 251|$ 1905|2014-03-13 10:59:31.350403|2014-03-13 10:59:31.350403|香港票房|2013年|1273|m1905
6274|1|(第44周) 10月31日-11月03日|$ 2055137|$ 2055137|2014-03-13 10:59:32.542555|2014-03-13 10:59:32.542555|香港票房|2013年|598|m1905
6275|2|(第44周) 10月31日-11月03日|$ 431186|$ 1292903|2014-03-13 10:59:32.711219|2014-03-13 10:59:32.711219|香港票房|2013年|1284|m1905
6276|3|(第44周) 10月31日-11月03日|$ 267260|$ 1287442|2014-03-13 10:59:33.422219|2014-03-13 10:59:33.422219|香港票房|2013年|1283|m1905
6277|4|(第44周) 10月31日-11月03日|$ 193004|$ 193004|2014-03-13 10:59:33.601396|2014-03-13 10:59:33.601396|香港票房|2013年|1289|m1905
6278|5|(第44周) 10月31日-11月03日|$ 169326|$ 169326|2014-03-13 10:59:33.701054|2014-03-13 10:59:33.701054|香港票房|2013年|1290|m1905
6279|6|(第44周) 10月31日-11月03日|$ 51131|$ 51131|2014-03-13 10:59:33.798698|2014-03-13 10:59:33.798698|香港票房|2013年|592|m1905
6280|7|(第44周) 10月31日-11月03日|$ 40045|$ 3312293|2014-03-13 10:59:33.917622|2014-03-13 10:59:33.917622|香港票房|2013年|609|m1905
6281|8|(第44周) 10月31日-11月03日|$ 34631|$ 997149|2014-03-13 10:59:34.063381|2014-03-13 10:59:34.063381|香港票房|2013年|583|m1905
6282|9|(第44周) 10月31日-11月03日|$ 19149|$ 185674|2014-03-13 10:59:34.538318|2014-03-13 10:59:34.538318|香港票房|2013年|1281|m1905
6283|10|(第44周) 10月31日-11月03日|$ 11595|$ 885220|2014-03-13 10:59:34.610539|2014-03-13 10:59:34.610539|香港票房|2013年|1269|m1905
6284|11|(第44周) 10月31日-11月03日|$ 11023|$ 351703|2014-03-13 10:59:34.717952|2014-03-13 10:59:34.717952|香港票房|2013年|1278|m1905
6285|12|(第44周) 10月31日-11月03日|$ 5371|$ 5371|2014-03-13 10:59:34.890061|2014-03-13 10:59:34.890061|香港票房|2013年|1291|m1905
6286|13|(第44周) 10月31日-11月03日|$ 4763|$ 361108|2014-03-13 10:59:35.005035|2014-03-13 10:59:35.005035|香港票房|2013年|1274|m1905
6287|14|(第44周) 10月31日-11月03日|$ 3330|$ 225420|2014-03-13 10:59:35.098208|2014-03-13 10:59:35.098208|香港票房|2013年|1279|m1905
6288|15|(第44周) 10月31日-11月03日|$ 2451|$ 2621669|2014-03-13 10:59:35.212355|2014-03-13 10:59:35.212355|香港票房|2013年|576|m1905
6289|16|(第44周) 10月31日-11月03日|$ 1872|$ 12273|2014-03-13 10:59:35.283793|2014-03-13 10:59:35.283793|香港票房|2013年|1287|m1905
6290|17|(第44周) 10月31日-11月03日|$ 1859|$ 49265|2014-03-13 10:59:35.362607|2014-03-13 10:59:35.362607|香港票房|2013年|1277|m1905
6291|18|(第44周) 10月31日-11月03日|$ 1691|$ 165030|2014-03-13 10:59:35.956179|2014-03-13 10:59:35.956179|香港票房|2013年|566|m1905
6292|19|(第44周) 10月31日-11月03日|$ 1426|$ 122277|2014-03-13 10:59:36.143452|2014-03-13 10:59:36.143452|香港票房|2013年|1280|m1905
6293|20|(第44周) 10月31日-11月03日|$ 1342|$ 242997|2014-03-13 10:59:36.297767|2014-03-13 10:59:36.297767|香港票房|2013年|1268|m1905
6294|21|(第44周) 10月31日-11月03日|$ 793|$ 72892|2014-03-13 10:59:36.373344|2014-03-13 10:59:36.373344|香港票房|2013年|1285|m1905
6295|22|(第44周) 10月31日-11月03日|$ 782|$ 2337960|2014-03-13 10:59:36.472936|2014-03-13 10:59:36.472936|香港票房|2013年|550|m1905
6296|23|(第44周) 10月31日-11月03日|$ 726|$ 273746|2014-03-13 10:59:36.588728|2014-03-13 10:59:36.588728|香港票房|2013年|1243|m1905
6297|24|(第44周) 10月31日-11月03日|$ 386|$ 1756793|2014-03-13 10:59:36.675857|2014-03-13 10:59:36.675857|香港票房|2013年|669|m1905
6298|25|(第44周) 10月31日-11月03日|$ 143|$ 3918|2014-03-13 10:59:36.816270|2014-03-13 10:59:36.816270|香港票房|2013年|1288|m1905
6299|1|(第45周) 11月07日-11月10日|$ 1030757|$ 3681198|2014-03-13 10:59:37.410020|2014-03-13 10:59:37.410020|香港票房|2013年|598|m1905
6300|2|(第45周) 11月07日-11月10日|$ 436533|$ 436533|2014-03-13 10:59:38.030918|2014-03-13 10:59:38.030918|香港票房|2013年|599|m1905
6301|3|(第45周) 11月07日-11月10日|$ 299256|$ 1797847|2014-03-13 10:59:38.232438|2014-03-13 10:59:38.232438|香港票房|2013年|1284|m1905
6302|4|(第45周) 11月07日-11月10日|$ 274016|$ 274016|2014-03-13 10:59:38.408971|2014-03-13 10:59:38.408971|香港票房|2013年|642|m1905
6303|5|(第45周) 11月07日-11月10日|$ 108280|$ 1486507|2014-03-13 10:59:38.536882|2014-03-13 10:59:38.536882|香港票房|2013年|1283|m1905
6304|6|(第45周) 11月07日-11月10日|$ 98303|$ 359017|2014-03-13 10:59:38.657790|2014-03-13 10:59:38.657790|香港票房|2013年|1289|m1905
6305|7|(第45周) 11月07日-11月10日|$ 48028|$ 275817|2014-03-13 10:59:38.753439|2014-03-13 10:59:38.753439|香港票房|2013年|1290|m1905
6306|8|(第45周) 11月07日-11月10日|$ 35164|$ 3361886|2014-03-13 10:59:38.869467|2014-03-13 10:59:38.869467|香港票房|2013年|609|m1905
6307|9|(第45周) 11月07日-11月10日|$ 14526|$ 208842|2014-03-13 10:59:39.192752|2014-03-13 10:59:39.192752|香港票房|2013年|1281|m1905
6308|10|(第45周) 11月07日-11月10日|$ 14397|$ 85333|2014-03-13 10:59:39.313385|2014-03-13 10:59:39.313385|香港票房|2013年|592|m1905
6309|11|(第45周) 11月07日-11月10日|$ 14379|$ 1024133|2014-03-13 10:59:39.441121|2014-03-13 10:59:39.441121|香港票房|2013年|583|m1905
6310|12|(第45周) 11月07日-11月10日|$ 12200|$ 368694|2014-03-13 10:59:39.581567|2014-03-13 10:59:39.581567|香港票房|2013年|1278|m1905
6311|13|(第45周) 11月07日-11月10日|$ 11514|$ 11514|2014-03-13 10:59:39.780302|2014-03-13 10:59:39.780302|香港票房|2013年|1292|m1905
6312|14|(第45周) 11月07日-11月10日|$ 6334|$ 896161|2014-03-13 10:59:39.860939|2014-03-13 10:59:39.860939|香港票房|2013年|1269|m1905
6313|15|(第45周) 11月07日-11月10日|$ 2934|$ 2934|2014-03-13 10:59:40.305248|2014-03-13 10:59:40.305248|香港票房|2013年|1293|m1905
6314|16|(第45周) 11月07日-11月10日|$ 1976|$ 167315|2014-03-13 10:59:40.745213|2014-03-13 10:59:40.745213|香港票房|2013年|566|m1905
6315|17|(第45周) 11月07日-11月10日|$ 1560|$ 9192|2014-03-13 10:59:40.856262|2014-03-13 10:59:40.856262|香港票房|2013年|1291|m1905
6316|18|(第45周) 11月07日-11月10日|$ 1554|$ 275736|2014-03-13 10:59:40.952022|2014-03-13 10:59:40.952022|香港票房|2013年|1243|m1905
6317|19|(第45周) 11月07日-11月10日|$ 1298|$ 1298|2014-03-13 10:59:41.104696|2014-03-13 10:59:41.104696|香港票房|2013年|593|m1905
6318|20|(第45周) 11月07日-11月10日|$ 1073|$ 364026|2014-03-13 10:59:41.223372|2014-03-13 10:59:41.223372|香港票房|2013年|1274|m1905
6319|21|(第45周) 11月07日-11月10日|$ 1059|$ 13714|2014-03-13 10:59:41.321918|2014-03-13 10:59:41.321918|香港票房|2013年|1287|m1905
6320|22|(第45周) 11月07日-11月10日|$ 753|$ 50694|2014-03-13 10:59:41.372975|2014-03-13 10:59:41.372975|香港票房|2013年|1277|m1905
6321|23|(第45周) 11月07日-11月10日|$ 742|$ 1757535|2014-03-13 10:59:41.451366|2014-03-13 10:59:41.451366|香港票房|2013年|669|m1905
6322|24|(第45周) 11月07日-11月10日|$ 595|$ 244295|2014-03-13 10:59:41.531191|2014-03-13 10:59:41.531191|香港票房|2013年|1268|m1905
6323|1|(第46周) 11月14日-11月17日|$ 452510|$ 4398489|2014-03-13 10:59:42.079130|2014-03-13 10:59:42.079130|香港票房|2013年|598|m1905
6324|2|(第46周) 11月14日-11月17日|$ 388504|$ 1051314|2014-03-13 10:59:42.201048|2014-03-13 10:59:42.201048|香港票房|2013年|599|m1905
6325|3|(第46周) 11月14日-11月17日|$ 200809|$ 200809|2014-03-13 10:59:42.326057|2014-03-13 10:59:42.326057|香港票房|2013年|1294|m1905
6326|4|(第46周) 11月14日-11月17日|$ 140865|$ 140865|2014-03-13 10:59:42.475423|2014-03-13 10:59:42.475423|香港票房|2013年|1295|m1905
6327|5|(第46周) 11月14日-11月17日|$ 138910|$ 2056222|2014-03-13 10:59:42.592568|2014-03-13 10:59:42.592568|香港票房|2013年|1284|m1905
6328|6|(第46周) 11月14日-11月17日|$ 89538|$ 89538|2014-03-13 10:59:42.704541|2014-03-13 10:59:42.704541|香港票房|2013年|1296|m1905
6329|7|(第46周) 11月14日-11月17日|$ 86607|$ 485850|2014-03-13 10:59:42.782534|2014-03-13 10:59:42.782534|香港票房|2013年|1290|m1905
6330|8|(第46周) 11月14日-11月17日|$ 67735|$ 419552|2014-03-13 10:59:42.932737|2014-03-13 10:59:42.932737|香港票房|2013年|642|m1905
6331|9|(第46周) 11月14日-11月17日|$ 58290|$ 1587537|2014-03-13 10:59:43.054519|2014-03-13 10:59:43.054519|香港票房|2013年|1283|m1905
6332|10|(第46周) 11月14日-11月17日|$ 33120|$ 423779|2014-03-13 10:59:43.382003|2014-03-13 10:59:43.382003|香港票房|2013年|1289|m1905
6333|11|(第46周) 11月14日-11月17日|$ 31677|$ 31677|2014-03-13 10:59:43.769304|2014-03-13 10:59:43.769304|香港票房|2013年|1297|m1905
6334|12|(第46周) 11月14日-11月17日|$ 21424|$ 21424|2014-03-13 10:59:44.148276|2014-03-13 10:59:44.148276|香港票房|2013年|562|m1905
6335|13|(第46周) 11月14日-11月17日|$ 20620|$ 3394788|2014-03-13 10:59:44.265300|2014-03-13 10:59:44.265300|香港票房|2013年|609|m1905
6336|14|(第46周) 11月14日-11月17日|$ 9654|$ 225379|2014-03-13 10:59:44.393414|2014-03-13 10:59:44.393414|香港票房|2013年|1281|m1905
6337|15|(第46周) 11月14日-11月17日|$ 8878|$ 8878|2014-03-13 10:59:44.818310|2014-03-13 10:59:44.818310|香港票房|2013年|1298|m1905
6338|16|(第46周) 11月14日-11月17日|$ 6307|$ 6307|2014-03-13 10:59:44.997128|2014-03-13 10:59:44.997128|香港票房|2013年|1299|m1905
6339|17|(第46周) 11月14日-11月17日|$ 5796|$ 5796|2014-03-13 10:59:46.938942|2014-03-13 10:59:46.938942|香港票房|2013年|1300|m1905
6340|18|(第46周) 11月14日-11月17日|$ 2531|$ 902940|2014-03-13 10:59:48.012731|2014-03-13 10:59:48.012731|香港票房|2013年|1269|m1905
6341|19|(第46周) 11月14日-11月17日|$ 2078|$ 17663|2014-03-13 10:59:48.771268|2014-03-13 10:59:48.771268|香港票房|2013年|1292|m1905
6342|20|(第46周) 11月14日-11月17日|$ 1791|$ 1031875|2014-03-13 10:59:49.302201|2014-03-13 10:59:49.302201|香港票房|2013年|583|m1905
6343|21|(第46周) 11月14日-11月17日|$ 1526|$ 1759061|2014-03-13 10:59:49.458821|2014-03-13 10:59:49.458821|香港票房|2013年|669|m1905
6344|22|(第46周) 11月14日-11月17日|$ 1359|$ 6041|2014-03-13 10:59:49.722263|2014-03-13 10:59:49.722263|香港票房|2013年|1293|m1905
6345|23|(第46周) 11月14日-11月17日|$ 684|$ 51719|2014-03-13 10:59:49.777412|2014-03-13 10:59:49.777412|香港票房|2013年|1277|m1905
6346|24|(第46周) 11月14日-11月17日|$ 614|$ 14530|2014-03-13 10:59:50.309077|2014-03-13 10:59:50.309077|香港票房|2013年|1287|m1905
6347|1|(第47周) 11月21日-11月24日|$ 1380288|$ 1380288|2014-03-13 10:59:53.729164|2014-03-13 10:59:53.729164|香港票房|2013年|610|m1905
6348|2|(第47周) 11月21日-11月24日|$ 212273|$ 1400765|2014-03-13 10:59:53.948802|2014-03-13 10:59:53.948802|香港票房|2013年|599|m1905
6349|3|(第47周) 11月21日-11月24日|$ 132249|$ 4641716|2014-03-13 10:59:54.140515|2014-03-13 10:59:54.140515|香港票房|2013年|598|m1905
6350|4|(第47周) 11月21日-11月24日|$ 59021|$ 2163463|2014-03-13 10:59:54.327530|2014-03-13 10:59:54.327530|香港票房|2013年|1284|m1905
6351|5|(第47周) 11月21日-11月24日|$ 56562|$ 253332|2014-03-13 10:59:54.450074|2014-03-13 10:59:54.450074|香港票房|2013年|1295|m1905
6352|6|(第47周) 11月21日-11月24日|$ 54049|$ 568274|2014-03-13 10:59:54.527374|2014-03-13 10:59:54.527374|香港票房|2013年|1290|m1905
6353|7|(第47周) 11月21日-11月24日|$ 42880|$ 298849|2014-03-13 10:59:54.643231|2014-03-13 10:59:54.643231|香港票房|2013年|1294|m1905
6354|8|(第47周) 11月21日-11月24日|$ 35661|$ 163102|2014-03-13 10:59:54.727880|2014-03-13 10:59:54.727880|香港票房|2013年|1296|m1905
6355|9|(第47周) 11月21日-11月24日|$ 29420|$ 29420|2014-03-13 10:59:55.034979|2014-03-13 10:59:55.034979|香港票房|2013年|661|m1905
6356|10|(第47周) 11月21日-11月24日|$ 27911|$ 1633817|2014-03-13 10:59:55.158339|2014-03-13 10:59:55.158339|香港票房|2013年|1283|m1905
6357|11|(第47周) 11月21日-11月24日|$ 21996|$ 3425145|2014-03-13 10:59:55.383097|2014-03-13 10:59:55.383097|香港票房|2013年|609|m1905
6358|12|(第47周) 11月21日-11月24日|$ 18854|$ 18854|2014-03-13 10:59:55.727700|2014-03-13 10:59:55.727700|香港票房|2013年|1301|m1905
6359|13|(第47周) 11月21日-11月24日|$ 15232|$ 15232|2014-03-13 10:59:56.093502|2014-03-13 10:59:56.093502|香港票房|2013年|1302|m1905
6360|14|(第47周) 11月21日-11月24日|$ 12383|$ 47424|2014-03-13 10:59:56.233523|2014-03-13 10:59:56.233523|香港票房|2013年|562|m1905
6361|15|(第47周) 11月21日-11月24日|$ 9871|$ 449539|2014-03-13 10:59:56.365561|2014-03-13 10:59:56.365561|香港票房|2013年|642|m1905
6362|16|(第47周) 11月21日-11月24日|$ 6049|$ 441296|2014-03-13 10:59:56.483781|2014-03-13 10:59:56.483781|香港票房|2013年|1289|m1905
6363|17|(第47周) 11月21日-11月24日|$ 4890|$ 232892|2014-03-13 10:59:56.612682|2014-03-13 10:59:56.612682|香港票房|2013年|1281|m1905
6364|18|(第47周) 11月21日-11月24日|$ 3241|$ 11591|2014-03-13 10:59:56.732590|2014-03-13 10:59:56.732590|香港票房|2013年|1300|m1905
6365|19|(第47周) 11月21日-11月24日|$ 2406|$ 45328|2014-03-13 10:59:56.812691|2014-03-13 10:59:56.812691|香港票房|2013年|1297|m1905
6366|20|(第47周) 11月21日-11月24日|$ 2115|$ 11564|2014-03-13 10:59:56.893740|2014-03-13 10:59:56.893740|香港票房|2013年|1299|m1905
6367|21|(第47周) 11月21日-11月24日|$ 1653|$ 15266|2014-03-13 10:59:57.013741|2014-03-13 10:59:57.013741|香港票房|2013年|1298|m1905
6368|22|(第47周) 11月21日-11月24日|$ 870|$ 905290|2014-03-13 10:59:57.090327|2014-03-13 10:59:57.090327|香港票房|2013年|1269|m1905
6369|23|(第47周) 11月21日-11月24日|$ 861|$ 19012|2014-03-13 10:59:57.427357|2014-03-13 10:59:57.427357|香港票房|2013年|1292|m1905
6370|24|(第47周) 11月21日-11月24日|$ 835|$ 7030|2014-03-13 10:59:57.480478|2014-03-13 10:59:57.480478|香港票房|2013年|1293|m1905
6371|25|(第47周) 11月21日-11月24日|$ 446|$ 52466|2014-03-13 10:59:57.563430|2014-03-13 10:59:57.563430|香港票房|2013年|1277|m1905
6372|26|(第47周) 11月21日-11月24日|$ 298|$ 14982|2014-03-13 10:59:57.672336|2014-03-13 10:59:57.672336|香港票房|2013年|1287|m1905
6373|1|(第48周) 11月28日-12月01日|$ 776372|$ 2559164|2014-03-13 10:59:58.320740|2014-03-13 10:59:58.320740|香港票房|2013年|610|m1905
6374|2|(第48周) 11月28日-12月01日|$ 127673|$ 127673|2014-03-13 10:59:58.474010|2014-03-13 10:59:58.474010|香港票房|2013年|1303|m1905
6375|3|(第48周) 11月28日-12月01日|$ 115341|$ 1599571|2014-03-13 10:59:58.586512|2014-03-13 10:59:58.586512|香港票房|2013年|599|m1905
6376|4|(第48周) 11月28日-12月01日|$ 111341|$ 111341|2014-03-13 10:59:58.678296|2014-03-13 10:59:58.678296|香港票房|2013年|1304|m1905
6377|5|(第48周) 11月28日-12月01日|$ 108999|$ 108999|2014-03-13 10:59:59.006260|2014-03-13 10:59:59.006260|香港票房|2013年|1305|m1905
6378|6|(第48周) 11月28日-12月01日|$ 79303|$ 79303|2014-03-13 10:59:59.126131|2014-03-13 10:59:59.126131|香港票房|2013年|1306|m1905
6379|7|(第48周) 11月28日-12月01日|$ 46723|$ 46723|2014-03-13 10:59:59.225872|2014-03-13 10:59:59.225872|香港票房|2013年|1307|m1905
6380|8|(第48周) 11月28日-12月01日|$ 40404|$ 40404|2014-03-13 10:59:59.350419|2014-03-13 10:59:59.350419|香港票房|2013年|596|m1905
6381|9|(第48周) 11月28日-12月01日|$ 32897|$ 4713056|2014-03-13 10:59:59.469797|2014-03-13 10:59:59.469797|香港票房|2013年|598|m1905
6382|10|(第48周) 11月28日-12月01日|$ 31766|$ 66984|2014-03-13 10:59:59.572158|2014-03-13 10:59:59.572158|香港票房|2013年|1301|m1905
6383|11|(第48周) 11月28日-12月01日|$ 30602|$ 616078|2014-03-13 10:59:59.650129|2014-03-13 10:59:59.650129|香港票房|2013年|1290|m1905
6384|12|(第48周) 11月28日-12月01日|$ 21760|$ 21760|2014-03-13 11:00:00.189963|2014-03-13 11:00:00.189963|香港票房|2013年|1308|m1905
6385|14|(第48周) 11月28日-12月01日|$ 15298|$ 2202884|2014-03-13 11:00:00.342820|2014-03-13 11:00:00.342820|香港票房|2013年|1284|m1905
6386|15|(第48周) 11月28日-12月01日|$ 14815|$ 3447792|2014-03-13 11:00:00.770701|2014-03-13 11:00:00.770701|香港票房|2013年|609|m1905
6387|16|(第48周) 11月28日-12月01日|$ 14593|$ 1658810|2014-03-13 11:00:00.906197|2014-03-13 11:00:00.906197|香港票房|2013年|1283|m1905
6388|17|(第48周) 11月28日-12月01日|$ 12564|$ 12564|2014-03-13 11:00:01.262404|2014-03-13 11:00:01.262404|香港票房|2013年|1309|m1905
6389|18|(第48周) 11月28日-12月01日|$ 10713|$ 10713|2014-03-13 11:00:01.425321|2014-03-13 11:00:01.425321|香港票房|2013年|1310|m1905
