91|第85届奥斯卡金像奖|2013|最佳影片|提名|爱|oscar|2014-03-13 11:46:59.307215|2014-03-13 11:46:59.307215
92|第85届奥斯卡金像奖|2013|最佳影片|提名|被解救的姜戈|oscar|2014-03-13 11:46:59.309733|2014-03-13 11:46:59.309733
93|第85届奥斯卡金像奖|2013|最佳影片|提名|少年派的奇幻漂流|oscar|2014-03-13 11:46:59.312259|2014-03-13 11:46:59.312259
94|第85届奥斯卡金像奖|2013|最佳影片|提名|乌云背后的幸福线|oscar|2014-03-13 11:46:59.315208|2014-03-13 11:46:59.315208
95|第85届奥斯卡金像奖|2013|最佳影片|提名|南方的野兽|oscar|2014-03-13 11:46:59.317879|2014-03-13 11:46:59.317879
96|第85届奥斯卡金像奖|2013|最佳影片|提名|悲惨世界|oscar|2014-03-13 11:46:59.320363|2014-03-13 11:46:59.320363
97|第85届奥斯卡金像奖|2013|最佳影片|提名|林肯|oscar|2014-03-13 11:46:59.322841|2014-03-13 11:46:59.322841
98|第85届奥斯卡金像奖|2013|最佳影片|提名|猎杀本·拉登|oscar|2014-03-13 11:46:59.325408|2014-03-13 11:46:59.325408
99|第85届奥斯卡金像奖|2013|最佳改编剧本|获奖|逃离德黑兰|oscar|2014-03-13 11:46:59.328288|2014-03-13 11:46:59.328288
100|第85届奥斯卡金像奖|2013|最佳改编剧本|提名|南方的野兽|oscar|2014-03-13 11:46:59.331627|2014-03-13 11:46:59.331627
101|第85届奥斯卡金像奖|2013|最佳改编剧本|提名|林肯|oscar|2014-03-13 11:46:59.337146|2014-03-13 11:46:59.337146
102|第85届奥斯卡金像奖|2013|最佳改编剧本|提名|少年派的奇幻漂流|oscar|2014-03-13 11:46:59.341847|2014-03-13 11:46:59.341847
103|第85届奥斯卡金像奖|2013|最佳改编剧本|提名|乌云背后的幸福线|oscar|2014-03-13 11:46:59.345660|2014-03-13 11:46:59.345660
104|第85届奥斯卡金像奖|2013|最佳音效剪辑|获奖|007：大破天幕杀机猎杀本·拉登|oscar|2014-03-13 11:46:59.348953|2014-03-13 11:46:59.348953
105|第85届奥斯卡金像奖|2013|最佳音效剪辑|提名|逃离德黑兰|oscar|2014-03-13 11:46:59.352353|2014-03-13 11:46:59.352353
106|第85届奥斯卡金像奖|2013|最佳音效剪辑|提名|少年派的奇幻漂流|oscar|2014-03-13 11:46:59.355848|2014-03-13 11:46:59.355848
107|第85届奥斯卡金像奖|2013|最佳音效剪辑|提名|被解救的姜戈|oscar|2014-03-13 11:46:59.359313|2014-03-13 11:46:59.359313
108|第85届奥斯卡金像奖|2013|最佳原创剧本|获奖|被解救的姜戈|oscar|2014-03-13 11:46:59.363086|2014-03-13 11:46:59.363086
