775|爱丽丝的失踪|/uploads/poster/爱丽丝的失踪/thumb_1_147_206_20100630052208850.jpg|0|J. Blakeson|杰玛·阿特登, 埃迪·马森, 杰玛·阿特登|惊悚|2009年09月12日|        镜头渐渐对焦在了两个男人忙碌的身影上，他们一个看起来只有20出头，另外一个则接近40岁，将自己的注意力完全放在了即将到来的“任务”上——他们先是找到了一辆装满了塑料制品的运输货车做掩护，又开始大肆采购包括钻孔机和床垫在内的一些日常的生活用品，然后提着大包小裹回到了一间狭小的公寓当中，开始改造卧室，先是用床垫组装出一张床，然后又在墙上安装好了泡沫的隔音板，就连窗户也不例外，完全弄成了一个相对密闭的空间。随后，当他们所做的细致且小心翼翼的准备工作终于宣告完成的时候，他们绑架了一个年轻的女子，把她从大街上强行拖走，扔进了货车的货箱里，堵住了嘴，还给她的脑袋罩了一个布袋……他们把她带回布置完毕的公寓，直接将她关在了已经被他们弄成了牢房的卧室当中。        前面所提到的两个绑匪分别是丹尼（马丁·康普斯顿饰）和维克（埃迪·马森饰），都曾有过坐牢的前科，他们之所以将目标锁定在了这个年轻的女孩身上，目的是为了向她的家人索要高额的赎金。作为更年轻且更莽撞的那一个，丹尼完全听命于经验比较丰富的维克，这一次他们显然下了铁一般的决心，深信自己肯定能够成功，从此飞黄腾达。至于不幸成了他们的人质的爱丽丝·克利德（杰玛·阿特登饰），则是一位非常富有的商人的女儿，如今她却变成了丹尼以及维克手中的摇钱树和保命符，更是过上美好生活的通行证。        最开始的时候，爱丽丝就像其他遭遇绑架的受害者一样，感受到的是前所未有的惊恐和害怕，但是她很快就恢复平静，并清楚地意识到一个事实，那就是她是不会让绑架她的人如愿以偿的。当丹尼和维克因为肉票的“听话”而慢慢放松了警惕的时候，爱丽丝却在暗暗筹划着如何逃出这个可怕的地方了……很快，她就展开了一场考验意志力的对决，让丹尼和维克之间本来就不甚稳定的关系愈发地紧张起来。随着交赎金的日子一天天临近，发生在这三个人中间的较量也到了最为关键的时刻——丹尼和维克最初只是想实施一个看起来简单易行且来钱快的绑票计划，最终却发展成了一场为了生存而拼尽一切力量反抗的殊死搏斗。|2014-03-13 10:44:37.720136|2014-03-13 10:44:37.720136|The Disappearance of Alice Creed
776|蠢蛋搞怪秀3|/uploads/poster/蠢蛋搞怪秀3/thumb_1_147_206_20100812012126903.jpg|3.1|杰夫·特雷梅恩|班姆·玛吉瑞|动作/纪录/喜剧|2010年10月15日|就这样一部半纪录片、半恶搞、半喜剧、半动作的电影作品而言，约翰尼·诺克斯维尔（Johnny Knoxville）伙同他的那些“密友”再一次展开了一场勇猛异常且滑稽怪诞的恶搞之旅，只不过这一次，加诸在他们身上的“伤害”提升到了一个全新的层次，而且还会以3D的形式被记录下来。除了代表着主要的创作力量的诺克斯维尔之外，包括滑板高手和电视名人班姆·玛吉瑞（Bam Margera）、史蒂夫·格洛弗（Steve-O）以及身高不到1米的著名朋客分子Wee Man在内——还有他们的那些看起来英勇无惧但愚蠢透顶的朋友们，由他们所付诸并展开的探险和考验也只能用“惨绝人寰”四个字来形容了，因为他们不仅需要站在一头愤怒的公牛面前，还被以不同的方式无数次地抛到了空中，撞碎了各种你能想象得到的物体，更可怕的是，一只猎犬竟然咬到了某个人的屁股……另外，这些人还会分段地表演出一些堪称经典的恶搞桥段。|2014-03-13 10:44:42.287810|2014-03-13 10:44:42.287810|Jackass 3-D
777|殭尸新战士|/uploads/poster/殭尸新战士/thumb_1_147_206_20101117055419564.jpg|8|罗守耀|周秀娜, 蒋璐霞, 元华|喜剧/恐怖/剧情/悬疑|2010年11月11日|人头攒动的繁华都市，行走着一名貌不惊人的平凡女子，但是她却有着并不平凡的身份。这个名叫阿丫（蒋璐霞 饰）是一个僵尸猎人，纵横天下专门捕杀那些为害人类的邪恶僵尸，同时也在寻找多年前变成僵尸的姐姐阿素。与其他猎人不同，阿丫也有几名僵尸朋友，千年僵尸阿隆（钱小豪 饰）和儿子阿力、女儿阿斯（周秀娜 饰），以及阿斯的朋友阿嘉和阿莲，他们拒食人血，僵尸的外表下有这一颗颗善良的某日，一个邪恶的身影出现在这座城市中。他是僵尸中的魔道，靠吸食其他僵尸的灵气为生的阿盟（元华 饰）。无数同类惨死在他的手中，而阿盟也将魔爪伸向了阿丫和阿斯等人……   |2014-03-13 10:44:42.598978|2014-03-13 10:44:42.598978|Vampire Warriors
778|死亡实验|/uploads/poster/死亡实验/thumb_1_147_206_20100722092008323.jpg|0|Paul Scheuring|福利斯特·惠特克, 阿德里安·布洛迪, 凯姆·吉甘戴|剧情/惊悚|翻拍年监狱|　　真人真事改编，1971年美国心理学家金巴多教授的监狱实验。科学家找来26名普通善良百姓，来模拟14日的监 狱生活，参与实验的人被分成狱卒和囚犯两组。穿上制服的狱卒还制定了六大规条要犯人遵守，实验开始时大家嘻嘻哈哈，后来狱卒开始使用权力维持秩序，随着时 间推进，两组人之间的和平关系逐渐紧张起来，零星的小殴打演变成大规模的殴斗，狱卒和囚犯之间产生敌对的关系，斗争不断，更有人滥用私刑以宣泄其个人情 绪，为了个人尊严，犯人们不惜以性命反抗。|2014-03-13 10:44:45.159002|2014-03-13 10:44:45.159002|The Experiment
779|遭遇陌生人|/uploads/poster/遭遇陌生人/thumb_1_147_206_20120816023853739.jpg|0|伍迪·艾伦|盖玛·琼斯, Pauline Collins, 安东尼·霍普金斯|爱情/剧情|2010年08月27日|    整个故事都是以一对结婚已经有40个年头的老夫老妻阿尔菲（安东尼·霍普金斯饰）和海伦娜（盖玛·琼斯饰）作为开始的，还有他们的女儿莎莉（娜奥米·沃茨饰）和女婿罗伊（乔什·布洛林饰），包括他们在这个过程中所经历的激情、野心、焦虑和渴望，最终使得他们陷入到重重的麻烦当中，几近发狂。　　阿尔菲突然决定离开海伦娜，结束他们的婚姻，而他的理由竟然是为了寻找自己逝去的青春，追随着一个名叫查梅妮（露茜·彭奇饰）的应召女郎而去……因为丈夫的无端遗弃，海伦娜陷入了无边无际的迷茫当中，她先是尝试自杀，失败之后又开始不断地麻醉自己，借以逃避生活中的痛苦，她甚至还将自己命运完全交托给一个喜欢故弄玄虚的算命之人克莉丝托（宝林·科林斯饰）的手中，似乎只有在她的引导下，海伦娜才能找到暂时的宁静——就连女儿莎莉也在不断地鼓励母亲去找克莉丝托，因为她实在是厌烦了照顾一个失去了最大的心理支柱和依托的疯狂的女人，即使那个人是她的妈妈。　　同样对自己的婚姻不甚满意，莎莉转而爱上了帅气的画廊老板格雷格（安东尼奥·班德拉斯饰）。至于罗伊，身为小说家的他在经历了最初的辉煌之后，事业已经跌至谷底，如今他正在紧张不安地等待着出版社对他最新的手稿的反馈，同时他还对迪娅（芙蕾达·平托饰）愈发地意乱情迷起来——她是一个神秘的红衣女子，喜欢坐在靠近罗伊家的窗前弹吉他。罗伊的一位好朋友亨利（艾文·布莱纳饰）将自己的第一本小说的手稿拿给他看，希望他能给自己的文字做一些点评……罗伊一下子就意识到，亨利拥有的是极高的文学才能，而那正好也是自己所欠缺的。　　尽管牵扯其中的所有人，都无一例外的在遇到问题的时候借由白日梦和不可能实行的计划逃避现实——却无法否认他们做出的所谓的“努力”，只会把他们带进充满哀叹、不合乎情理以及危险的困境当中。　|2014-03-13 10:44:47.049683|2014-03-13 10:44:47.049683|You Will Meet A Tall Dark Stranger
780|东风破|/uploads/poster/东风破/thumb_1_147_206_20120718091907480.jpg|0|郑思杰|官恩娜, 周俊伟, 泰迪·罗宾|剧情|2010年11月11日|一个滥用药物命不久矣的女孩(官恩娜饰)，由三藩市出走香港找一个素未谋面的网友，却碰上避世于东华义庄、与棺材为伴的臭脾气老伯(泰迪罗宾饰)。一个几十年没出远门的旧金山女中医(苗可秀饰)，因为一份速递屋契决定重返香港。一个讨厌家族生意的上环南北行药材铺少主(周俊伟饰)，因为三个女人找回自己的位置。世界转变很快，许多熟悉的东西，不知不觉间忽地消失。不相识的人走在一起，却为对方的生命带来不一样的风景。|2014-03-13 10:44:48.604182|2014-03-13 10:44:48.604182|Merry Go-round
781|机动战士高达00剧场版：觉醒的尖兵|/uploads/poster/机动战士高达00剧场版：觉醒的尖兵/thumb_1_147_206_20100926104918370.jpg|3.0|水岛精二|宫野真守, 三木真一郎, 吉野裕行|动作/科幻/动画|2010年09月18日|二十四世纪初期，突然出现了一个力图消灭战争的私设武装组织“天人”。“天人”凭借高达强力介入国际事务，虽然一度遭遇组织崩溃的危机，但依然促成了地球联邦的诞生。地球联邦政府成立后，经过独立治安部队失控的插曲，终于形成了不依赖武力的社会。然而和平似乎总是不长久的，2314年，危机再度降临。130年前废弃的木星探测船接近地球圈，揭开了关乎人类存亡的大战的序幕。“天人”的高达驾驶员刹那已经进化为“革新者”，如今又出现了新的纯种革新者。刹那将如何面对前所未有的危机？ |2014-03-13 10:44:52.468780|2014-03-13 10:44:52.468780|劇場版　機動戦士ガンダム00（ダブルオー）-A wakening of the Trailblazer-
782|算计：七天的死亡游戏|/uploads/poster/算计：七天的死亡游戏/thumb_1_147_206_20120813031212415.jpg|2.9|中田秀夫|藤原龙也, 绫濑遥, 石原里美|恐怖/悬疑|2010年10月16日|        时薪11万2千日元！为了赚取这破天荒的高额打工费，有十名男女来到了神秘的暗鬼馆，他们是：无职青年结城、公司倒闭的原社长安东、家庭主妇渕、履历不明的岩井、被裁员的中年西野、实习医生大迫、美甲师若菜、网络设计师关水、元白领祥子和大学生真木，每个人都出于各自的原因急需一大笔钱。        打工内容是在七天中参与一项心理实验，只须按照规则和既定程序行事即可。在发生某桩不合规或不合法事件后，被试者要一起讨论推理出谁是罪犯，然后，除了嫌疑人之外的所有人表决，根据少数服从多数的原则确定犯人，最后把犯人投入监狱。试验方在此过程中收集心理数据。对被试者来说这是一场不可思议的发财梦，如果顺利的话，甚至能成为亿万富翁。然而，等待着他们的，并不是美好的梦境，而是可怕的魔魇。        实验第二天，众人发现了一名被试者的尸体，由此全体恐慌。偏偏整栋暗鬼馆是封闭的，不到约定的时日根本无法逃离，他们只得硬着头皮继续推测犯人。        这个实验另外还有一个特点：只要出现尸体被试者就能分到红包，很有可能有人为了钱而行凶杀人。与此同时，试验方在每个房间里放置了冰锥、斧子、毒药等凶器，仿佛在煽动人们内心的贪念与欲望。        还有六天，每个人都不知道自己会在何时遭袭击。要怎样才能从这个死亡游戏中幸存下来？是选择杀人，还是坐等被杀，或是努力躲避？人们相互怀疑，陷入了各藏鬼胎、勾心斗角的心理谜局……|2014-03-13 10:44:57.998570|2014-03-13 10:44:57.998570|インシテミル 7日間のデス・ゲーム
783|公平游戏|/uploads/poster/公平游戏/thumb_1_147_206_20101027103635395.jpg|3.1|道格·里曼|西恩·潘, 娜奥米·沃茨, 泰·布利尔|动作/剧情/惊悚/传记|粗犷年怪癖|　  故事的主人翁是一名叫做瓦莱丽·普拉姆（娜奥米·沃茨）的国家工作人员。她正在秘密地帮助布什政府寻找伊拉克的大规模杀伤性武器和核武器的存在性的调查。她任职的部门是CIA的武器不扩散部门。当然，她的调查都是秘密进行的。　　瓦莱丽的丈夫乔·威尔森（西恩·潘）是一名外交官，他也接到了寻找浓缩铀交易证据的任务。但是这些工作都无功而返。在事实面前，普拉姆把自己所查到的事实写进了政府的调查报告中。可是布什政府却无视她的结论，发动了一场毫无理由的战争。　　面对着美军进军伊拉克，乔在《纽约时报》上发表了一篇社论，公布了自己的观点并批评了布什政府。这篇社论引起了美国媒体的高度关注和广泛争论。不久之后，他妻子瓦莱丽的身份被华盛顿的一名记者揭露，随之，瓦莱丽的生活便陷入了僵局之中。而且她在海外的联络人的生命也陷入了危机。　　面对着一发不可收拾的局面、自己破败的生活、岌岌可危的职业生涯，瓦莱丽决定要站出来，以一己之力捍卫真理和事实，并挽救自己的家庭、工作和生活。|2014-03-13 10:44:58.349916|2014-03-13 10:44:58.349916|Fair Game
784|海湾|/uploads/poster/海湾/thumb_1_147_206_101916162.jpg|3.5|||纪录|2009年07月28日|　　让我们回到上世纪60年代，理查德・奥巴瑞(Richard OBarry)的名字就海豚的训练领域来说，算得上是全世界最有影响力的权威人士，他曾经以演员和训兽师的身份活跃在非常受欢迎的电视节目海豚的故事(Flipper)的拍摄现场……如今已经过去40多年的时间了，奥巴瑞却仍然保持着自己对海豚那异于常人的支配能力，通过驯兽师与海豚之间的合作表演，来赢得电视观众心满意足的笑声。也许是因为职业的关系，奥巴瑞一直都对海洋哺乳生物的权益异常地关注，并积极地参与其中，可是他却悲哀地发现，在这样一个文明社会当中，竟然还存在着一个对海豚实施无限制捕杀的秘密海湾--“太地”，当他亲自去考查之后，才真正意识到那里是一个多么充满悲剧色彩的海豚的地狱。　　这部纪录片将会讲述的是一个非常令人震惊的事实，奥巴瑞联同电影人路易・皮斯霍斯(Louie Psihoyos)，加入他们行列的还有一个由社会活动家、电影人和自由潜泳者所组成的强大的精英制作团队，他们共同展开了一个在隐蔽的状态下进行的偷拍任务，渗透进“太地”这个位于日本、地形险要的海湾，将那里人性最黑暗的秘密公诸于世。|2014-03-13 10:44:58.648829|2014-03-13 10:44:58.648829|The Cove
785|围捕|/uploads/poster/围捕/thumb_1_147_206_25.jpg|0|Roselyne Bosch|梅拉尼·罗兰, 让·雷诺, 塞缪尔·勒·比汉|剧情/战争|2010年03月10日|    1942年，约瑟夫11岁。这个六月的清晨，他本该上学去，一颗黄色的星星缝在他的胸膛上……　　他得到邻居旧货商的鼓励和一个面包师傅的嘲讽。　　在善意和轻蔑之间，约瑟夫、他的犹太小伙伴和他的家人在被占领区巴黎学习生活。在蒙马特高地，他们找到了庇护。　　让他们没有料到的是，到1942年7月16日这天早上，他们脆弱的幸福也失去了根基……　　在埃菲尔铁塔附近的冬季自行车赛车场里，一万三千人被塞在一起，准备运往波纳·拉·罗兰德集中营。从维希到伯格霍夫（希特勒在巴伐利亚山中的寓所），《围捕》将跟随这些受害者和侩子手的真实命运。　　那些发动战争的。　　那些怀揣信心的。　　那些逃亡的。　　那些彼此对抗的。  　电影中所有的人物都真实存在。　　所有的事件，甚至那些最极端离谱的，都发生在1942年的这个夏天。|2014-03-13 10:44:58.766769|2014-03-13 10:44:58.766769|La rafle
786|酒徒|/uploads/poster/酒徒/thumb_1_147_206_20120718103303757.jpg|0|黄国兆|温碧霞, 张国柱, 蒋祖曼|剧情|2010年11月25日|电影《酒徒》乃根据香港著名作家刘以鬯的同名小说改编，时代背景为六十年代初的香港。一位艺术良心未泯的作家刘先生(张国柱 饰)，在香港商品经济铺天盖地的浪潮中，卖文为生，麻醉自我，绝望地堕入撰写武侠小说和庸俗的‘文学垃圾’来谋生的‘梦魇’中。主人公经常喝酒麻醉自己，徘徊于醉与醒之间，但无法改变现实困境。刘先生像浮萍一样，不断搬家。最初，他租住司马夫妇的尾房，但房东只得十七岁的女儿司马莉(郭善珩 饰)，时常来引诱他，他因此而被房东赶走。他的红颜知己张丽丽(江美仪 饰)经常在经济上为他解困。然后，他搬到风韵犹存的王师奶(温碧霞 饰)家。王师奶的丈夫是海员，每年只回家两次；王师奶深闺寂寞，与刘先生一夜风流。刘先生碍于自尊，不愿与她发展感情关系。同一时间，刘先生追逐酒色，认识年轻舞女杨露(蒋祖曼 饰)；杨露对他颇有好感，结果却下嫁经济能力比他好的年轻舞客。最后，他搬到雷氏夫妇的房子。他终于交上好运，皆因他遇到慈祥的雷老太(韦伟 饰)。但他能否得到救赎，免于沉沦呢？	|2014-03-13 10:45:01.146531|2014-03-13 10:45:01.146531|The Drunkard
787|美国人|/uploads/poster/美国人/thumb_1_147_206_20101110084824266.jpg|2.7|Anton Corbijn|乔治·克鲁尼, 艾莲娜·比约克伦, Lars Hjelm|犯罪/剧情/冒险/悬疑|2010年09月01日|    特立独行、技术高超的杀手杰克（乔治·克鲁尼 George Clooney饰）来到意大利乡下的一座田园小镇，打算执行完这次任务后金盆洗手——为女杀手组装一支专用步枪。在这相对简单平静的环境里，原本低调谨慎的杰克出乎意料的与当地居民建立了深厚的友谊。不仅如此，他还邂逅了美丽的妓女克莱拉（薇奥兰特·普拉西多 Violante Placido饰），一段浪漫的爱情由此展开。然而，这杀手生涯中的最后一次任务，却远没有想象中的简单。 |2014-03-13 10:45:05.349180|2014-03-13 10:45:05.349180|The American
788|复仇者之死|/uploads/poster/复仇者之死/thumb_1_147_206_20101208095832653.jpg|5.8|黄精甫|苍井空, 麦浚龙, 刘永|惊悚|2010年10月22日|河水中散发的恶臭，让一起连续剖杀孕妇案进入了公众视野……接连两名警探的妻子死于这个变态凶徒之手，而两名警探一死一失踪。与两名出事警探同一组的谢夫（钱小豪 饰）、国华（何华超 饰）以及杜哥（刘永 饰）高度紧张此事。不久，谢夫在公路设置路障捉获嫌疑人陈杰（麦浚龙 饰）。原来，陈杰本是一名卖包子青年，他暗恋弱智少女阿颖（苍井空 饰）已久，在阿颖婆婆过世后，陈杰将阿颖从看护院带出游玩，当夜两人寄住于一妓女家中。岂料警察杜哥来访，误会阿颖也是妓女，欲与之发生关系，匆匆赶回的陈杰将杜哥打伤，携阿颖报警，返回警局的杜哥令四位同事配合，强奸了阿颖并诬陷陈杰入狱……出狱后的陈杰，迅速展开了自己的复仇计划。 |2014-03-13 10:45:05.815075|2014-03-13 10:45:05.815075|Revenge:a Love Story
789|实习警犬物语|/uploads/poster/实习警犬物语/thumb_1_147_206_20100819045916869.jpg|2.6|小林义则|夏帆, 户田菜穗|喜剧/剧情|2010年08月14日|        瓢泼大雨之中，几只狼犬一边嗅着地面一边前进，另有一只拉布拉多寻回犬混迹其中。        这只拉布拉多寻回犬名叫“精灵”，它抬头望向训犬师望月辽一，望月回应般地点点头。由于一直没有收获，搜索队已经打算放弃，而望月和精灵却默默地继续前进，他们终于找到了失踪的女孩。        七岁的杏子在电视新闻中看到了这段画面，她开心地对妈妈喊：“是爸爸和精灵啊！我长大后要和爸爸一样当训犬师！”        十年后，一名少女走进番场警犬训练所，她正是望月杏子。父亲辽一已然去世，杏子一心希望能继承父业。谁知住进训练所主屋的第一天杏子就睡过头了。所长番场晴二朗把她叫了起来，晴二朗的妻子诗子打趣她，两个孩子圭太和新奈也拿她来打赌。当上见习训犬师的第一天，前辈田代涉给杏子布置工作：首先是“遛狗”——带好几只狗狗去排便，然后打扫犬房、更换报纸、准备狗粮、扔垃圾、挑选气味辨别测试用的布条、打扫办公室、帮忙做家务，然后又是遛狗……每天杏子必须一大早五点起床，直忙到深更半夜才睡。为什么一切和想象的根本不一样？为什么不让我训犬？杏子去询问所长，晴二朗不以为然地回答：“等你先习惯了狗粪再说。”        一天，杏子在犬房中发现一只刚出生的拉布拉多寻回犬，它和精灵一样是豆粉色的。因为太稚弱，小狗还没法顺利地吃东西。杏子很担心它，忙完例行事务后，来到它身边彻夜陪伴。杏子对它说：“小豆粉，等你壮实了，我们一起玩。”        次日清晨，杏子醒来，欣喜地返现小豆粉正在自己吃东西。晴二朗告诉杏子：“这里只留警犬，这只小狗不够格。”杏子脱口而出：“我一定会把小豆粉训练成警犬！”        雄心勃勃的杏子三点起床，完成常规工作后夜里抽出时间来训练小豆粉。杏子先让它在自己的左侧行走，谁知小家伙看见旁边有个皮球就奔过去了，杏子赶忙追过去。望着这对见习警犬与见习训犬师，晴二朗决定给他们一个机会。|2014-03-13 10:45:06.087788|2014-03-13 10:45:06.087788|Kinako: Yume wo oikakeru inu
790|玩火的女孩|/uploads/poster/玩火的女孩/thumb_1_147_206_20130802054312910.jpg|0|Daniel Alfredson|Georgi Staykov, Paolo Roberto, Sven Ahlström|惊悚|2009年09月18日|    米克·布卢姆科斯特（Michael Nyqvist 饰）是千禧年报社的一名记者，他正就东欧雏妓贩卖的问题展开调查。然而随着调查的深入，他的助手道格及其女友被人残忍杀害。根据现场遗留下的指纹，所有的指控都指向了丽莎贝丝·萨兰德（劳米·拉佩斯 Noomi Rapace 饰）。不久，萨兰德的最新监护人尼尔斯·彼尤曼律师（Peter Andersson 饰）亦在寓所被人杀害。经过一段时间的环球旅行，萨兰德刚刚回到瑞典，等待她的却是一系列莫名的指控和追捕。究竟是谁策划了这一系列的谋杀？又为什么将罪名都转嫁到萨兰德的身上？所有的一切背后又隐藏着怎样的阴谋。|2014-03-13 10:45:07.240895|2014-03-13 10:45:07.240895|Flickan som lekte med elden
791|凉宫春日的消失|/uploads/poster/凉宫春日的消失/thumb_1_147_206_20100210053852453.jpg|3.6|石原立也|平野绫, 杉田智和, 茅原实里|喜剧/剧情/奇幻/悬疑/动画|2010年02月06日|　　距圣诞节仅有8天时间，SOS团在凉宫春日的号召下，不出意料地策划了一场圣诞狂欢派对。但就在12月18日这天早晨，阿虚却发现周围的世界有了些许变化。1年9班消失不见，朝比奈学姐视其形同路人，甚至早已死去的朝仓也代替凉宫春日坐在了阿虚的后面，而春日则如同人间蒸发一般无人知晓。当他冲向SOS团的教室时，只看到了孤零零坐在角落里看书的长门有希，一向淡定自若、冷如冰霜的长门大神也变成了怯懦害羞的乖乖女。从前一日长门留下的蛛丝马迹中，阿虚判断出这个世界似乎被某人重组了一番。　　此时的阿虚，握有连接两个绝然不同世界的钥匙，他面临着重大的选择……  |2014-03-13 10:45:07.603380|2014-03-13 10:45:07.603380|The Disappearance of Haruhi Suzumiya
792|一片好心|/uploads/poster/一片好心/thumb_1_147_206_20100514031712651.jpg|0|达格·卡利|保罗·达诺, 布莱恩·考克斯, Isild Le Besco|剧情|独立年酒吧|    总是会在最无法预料的地方，重拾曾经错失的一切……雅克（布莱恩·考克斯饰）是一个脾气暴躁、小肚鸡肠的老头，在纽约经营着一家看上去呆板无趣且破败不堪的低级酒吧，如今已经变成了一大群形形色色的酒鬼的聚集地。至于雅克自己也是烟酒不离手，虽然他患有严重的心脏病，可是他却坚信自己会一直将这些坏习惯带进坟墓。    当雅克再一次因为心脏病复发而被送进了医院之后，他在那里遇到了自杀未遂的卢卡斯（保罗·达诺饰），一个无家可归的年轻人，显然已经打算放弃自己的生命了……为了让自己的酒吧和糜烂、颓废的精神能够继续下去，不知道出于什么原因，雅克似乎觉得卢卡斯是一位非常合适的继承人，所以把他从医院带回到酒吧，不断地向他传授这里所盛行的绝对男性化的规则和条例——不接待新顾客、不用对客人太友善、不许女人进入。    卢卡斯很快就学会了这一切，成为了雅克最得力的左膀右臂，友谊的种子也迅速地在两个人之间生根发芽……不过，他们的关系还是不可避免地受到了巨大的考验，尤其是当美丽且显得心烦意乱的埃普丽尔（伊希尔·勒·贝斯柯饰）在酒吧现身并寻求一个暂时的藏身之处时，卢卡斯坚决地表示，他们应该帮助她走出困境。|2014-03-13 10:45:09.671028|2014-03-13 10:45:09.671028|The Good Heart
793|街角的小王子|/uploads/poster/街角的小王子/thumb_1_147_206_20120719104851595.jpg|6|林孝谦|杨佑宁, 郭碧婷, 叶羿君|剧情|2010年09月03日|一只街角的小猫咪，悄悄地改变了两人的命运。真实世界里，她是气质沉静的美术系学生，但在虚拟的网路空间中，她则是一笔一笔画着猫咪故事的超人气图文画家。而他则是摇滚乐团的吉他手，乐声中有着难以言说的忧郁。命中注定的遇见，在两人之间擦出爱情火花，也逐渐揭开一桩关于彼此命运的秘密。爱情，就像是街角那一只令人怜惜的小猫咪，总是蹑手蹑脚来临，轻轻地聚拢两颗孤单脆弱的灵魂，舔抚生命中已然承受的伤痛，也带来了新生的美好希望。一只可爱的小猫咪、一首妈妈最爱哼的老掉牙儿歌、一桩从未被兑现的承诺、一段横跨十多年的纠葛命运。当背负着忧伤记忆的古典乐女孩，遇见似曾相识的百分百摇滚乐男孩，重返埋藏心底的旧日时光，再紧紧牵着彼此的手，继续向前走…|2014-03-13 10:45:17.846651|2014-03-13 10:45:17.846651|In Case of Love
794|城中大盗|/uploads/poster/城中大盗/thumb_1_147_206_20120912043432373.jpg|6.5|本·阿弗莱克|丽贝卡·豪尔, 乔·哈姆, 杰瑞米·雷纳|犯罪/剧情/惊悚|2010年09月17日|    每一年，波士顿都会发生至少300起银行抢劫案，尤其临近市区的一个名叫查尔斯敦的社区——面积范围差不多是1平方英里，要比美国的任何地方都更加盛产专门抢劫银行或装甲押运车的匪徒。    道格·麦克雷（本·阿弗莱克饰）就是其中的一个，但他显然与其他劫匪不是一路货色。与别人不太一样的是，道格是在一个极其偶然的情况下入了伙，然后不得不追随着他的父亲的犯罪脚步一路走下去的。很快，道格就成为了一伙残酷的劫匪的头头，他们是一群非常傲慢的家伙，因为不管他们想要什么，都能轻易获得，而且可以顺利地逃脱警察的追捕和围剿，甚至为自己洗脱罪名。道格把他的这些犯罪搭档全部当成了自己惟一的家人，尤其是詹姆（杰瑞米·雷纳饰），尽管他那一触即发的火爆脾气经常给大家生出很多事端，而且也变成了最危险的潜在威胁，可是道格仍然把他当成了亲兄弟一样看待。    不过，当詹姆在最近的一次抢劫行动中短暂地劫持了一名人质——银行的经理克莱尔·基西（丽贝卡·豪尔饰）时，所有的一切都发现了改变。因为他们很快就发现，原来克莱尔竟然也居住在查尔斯敦，詹姆对此感到非常地紧张，他想确定一下克莱尔是否在抢劫的过程中看到了一些什么……知道了詹姆的打算之后，了解他的臭脾气的道格决定接下试探克莱尔的任务。没过多久，道格就如愿地接近了克莱尔，而后者还不知道他们的相遇并不是一场偶然，眼前这个魅力十足的陌生人，正是几天之前曾让她感到无比惊恐的抢劫犯之一。    随着道格和克莱尔之间的关系日渐加深，很快就转变成了极富激情的爱慕，道格也开始考虑是否应该彻底地摆脱这种危险的生活，甚至离开查尔斯敦。与此同时，弗劳利探员（乔·哈姆饰）所领导的联邦特工也在一点点地收紧包围圈，还有詹姆，他对道格做出的决定产生了激烈的反应——原来想要离开，似乎并不是一件简单可行的事情。更加糟糕的是，道格还发现，克莱尔很可能会因为他，成为被攻击的目标，甚至给她带来生命危险……不管道格做出的是什么样的选择，最终只可能产生两个结果：背叛他的朋友们，或失去他所爱的女人。|2014-03-13 10:45:20.023769|2014-03-13 10:45:20.023769|the town A
795|反斗高比玩转圣诞城3D|/uploads/poster/反斗高比玩转圣诞城3D/thumb_1_147_206_20101222040632154.jpg|2.6|邓东明||动画/家庭|2010年12月11日|故事讲述主角小鹿高比寻找圣诞老人的故事。小鹿高比的宠物BEBE因高比任性的决定而在一次滑冰意外中受重伤。高比和他另一只宠物KUMA为了使BEBE复完而踏上到圣诞城寻找圣诞老人的征途。往圣诞城的路途上，高比和KUMA遇上一位也正在前往圣诞城的古怪老伯OLD NIC。命运把要在平安夜前到达目的地的他们连系在一起。在凶险的旅途中，他们凭着彼此的帮助成功度过多个的难关，如恶犬农夫的追捕，在巨龟工厂做临时工，爬上没有尽头的梯级，追捕冬甩城的仙子，热气球之旅，以及对付礼物城城主。|2014-03-13 10:45:20.674601|2014-03-13 10:45:20.674601|Little Gobie
796|娜塔莉|/uploads/poster/娜塔莉/thumb_1_147_206_20101027044541618.jpg|4.5|朱京中|李成宰, 金志勋, 朴贤珍|爱情/悬疑|2010年10月28日|　　影片讲述了一个神秘女郎和两个男人的爱欲纠缠。在雕塑家黄俊赫的作品展上，一个美轮美奂的名为“娜塔莉”的女性雕塑震惊全场，令观众叹为观止。十年前的作品再次展示到公众面前，俊赫心情激动。这时，评论家张民宇找到俊赫，和他提起了“娜塔莉”的模特原型——一位名叫吴美兰的神秘女性。原来，这两个男人同这个女神般的女子竟有着无法言喻的情感纠葛。随着他们的记忆被牵开一角，关于“娜塔莉”的秘密也渐渐浮出水面……|2014-03-13 10:45:22.000997|2014-03-13 10:45:22.000997|Natalie
